"fue","MUE"
"fue 2","MUE 16"
"fue 3","MUE 33"
"fue 4","MUE 1"
"fue 6","MUE 2"
"fue 7","MUE 29"
"fue 9","MUE 32"
"fue 10","MUE 12"
"fue 11","MUE 25"
"fue 12","MUE 4"
"fue 15","MUE 35"
"fue 16","MUE 10"
"fue 18","MUE 17"
"fue 21","MUE 34"
"fue 22","MUE 5"
"fue 23","MUE 28"
"fue 30","MUE 26"
"fue 31","MUE 36"
"fue 33","MUE 20"
"fue 36","MUE 31"
"fue 38","MUE 7"
"fue 40","MUE 24"
"fue 44","MUE 9"
"fue 47","MUE 23"
"fue 48","MUE 27"
"fue 49","MUE 3"
"fue 50","MUE 22"
"fue 53","MUE 18"
"fue 55","MUE 6"
"fue 56","MUE 11"
"fue 59","MUE 15"
"fue 60","MUE 14"
"fue 61","MUE 30"
"fue 63","MUE 19"
"fue 67","MUE 21"
"fue 69","MUE 8"
"fue 72","MUE 13"
