"fue","MUE"
"fue 1","MUE 26"
"fue 2","MUE 8"
"fue 4","MUE 12"
"fue 5","MUE 23"
"fue 6","MUE 21"
"fue 7","MUE 18"
"fue 9","MUE 27"
"fue 10","MUE 17"
"fue 12","MUE 31"
"fue 15","MUE 24"
"fue 16","MUE 4"
"fue 17","MUE 29"
"fue 18","MUE 25"
"fue 20","MUE 35"
"fue 27","MUE 33"
"fue 29","MUE 1"
"fue 31","MUE 3"
"fue 33","MUE 5"
"fue 37","MUE 32"
"fue 40","MUE 2"
"fue 43","MUE 11"
"fue 44","MUE 36"
"fue 45","MUE 28"
"fue 47","MUE 20"
"fue 49","MUE 14"
"fue 51","MUE 22"
"fue 53","MUE 15"
"fue 58","MUE 6"
"fue 59","MUE 10"
"fue 69","MUE 19"
"fue 72","MUE 9"
"fue 78","MUE 30"
"fue 80","MUE 13"
"fue 82","MUE 34"
"fue 83","MUE 16"
"fue 84","MUE 7"
